TEAM,NAME,EXPERIENCE,URL,POSITION,AGE,HT,WT,COLLEGE,SALARY,PPG_LAST_SEASON,APG_LAST_SEASON,RPG_LAST_SEASON,PER_LAST_SEASON,PPG_CAREER,APG_CAREER,RGP_CAREER,GP,MPG,FGM_FGA,FGP,THM_THA,THP,FTM_FTA,FTP,APG,BLKPG,STLPG,TOPG,PPG
Orlando Magic,D.J. Augustin,10,http://www.espn.com/nba/player/_/id/3415,PG,30,182.88,82.81,Texas,"7,250,000",10.2,3.8,2.1,15.4,9.6,3.8,1.8,726,23.6,3.1-7.7,0.407,1.3-3.3,0.376,2.1-2.5,0.863,3.8,0,0.6,1.5,9.6
Orlando Magic,Mohamed Bamba,0,http://www.espn.com/nba/player/_/id/4277919,C,20,213.36,100,Texas,"4,865,040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Magic,Khem Birch,1,http://www.espn.com/nba/player/_/id/2578240,C,26,205.74,105.43,UNLV,"1,378,242",4.2,4.3,0.5,16.43,4.2,4.3,0.5,42,13.8,1.6-3.0,0.54,0.0-0.0,0,1.0-1.5,0.689,0.8,0.5,0.4,0.5,4.2
Orlando Magic,Isaiah Briscoe,0,http://www.espn.com/nba/player/_/id/3936294,PG,22,190.5,97.29,Kentucky,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Magic,Troy Caupain,0,http://www.espn.com/nba/player/_/id/3074743,PG,22,193.04,95.02,Cincinnati,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Magic,Devin Davis,0,http://www.espn.com/nba/player/_/id/3078287,F,23,198.12,101.81,Houston,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Magic,Evan Fournier,6,http://www.espn.com/nba/player/_/id/6588,SG,25,200.66,92.76,-,"17,000,000",17.8,2.9,3.2,15.61,13.1,2.3,2.7,376,27.2,4.7-10.5,0.448,1.6-4.3,0.379,2.1-2.7,0.804,2.3,0.1,0.8,1.6,13.1
Orlando Magic,Melvin Frazier Jr.,0,http://www.espn.com/nba/player/_/id/3913546,SG,22,198.12,90.5,Tulane,"1,050,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Magic,Aaron Gordon,4,http://www.espn.com/nba/player/_/id/3064290,PF,23,205.74,99.55,Arizona,"21,590,909",17.6,7.9,0.8,16.51,11.4,5.8,0.6,263,26.1,4.3-9.6,0.451,0.9-3.0,0.309,1.8-2.6,0.698,1.7,0.6,0.8,1.1,11.4
Orlando Magic,Jerian Grant,3,http://www.espn.com/nba/player/_/id/2531047,PG,26,193.04,92.76,Notre Dame,"2,639,314",8.4,4.6,2.3,14.3,6.6,3,2,213,18.7,2.3-5.6,0.411,0.6-2.0,0.314,1.4-1.8,0.784,3,0.1,0.8,1,6.6
Orlando Magic,Jonathan Isaac,1,http://www.espn.com/nba/player/_/id/4065654,PF,21,208.28,95.02,Florida State,"4,969,080",5.4,3.7,1.1,9.85,5.4,3.7,1.1,27,19.8,2.0-5.4,0.379,0.6-1.7,0.348,0.7-0.9,0.76,0.7,1.1,1.2,1,5.4
Orlando Magic,Wesley Iwundu,1,http://www.espn.com/nba/player/_/id/3074797,SF,23,200.66,88.24,Kansas State,"1,378,242",3.7,0.9,2.2,7.83,3.7,0.9,2.2,62,16.5,1.5-3.5,0.427,0.1-0.7,0.196,0.5-0.8,0.723,0.9,0.2,0.5,0.5,3.7
Orlando Magic,Amile Jefferson,0,http://www.espn.com/nba/player/_/id/2982249,PF,25,205.74,100.45,Duke,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Magic,Jarell Martin,3,http://www.espn.com/nba/player/_/id/3064517,PF,24,208.28,108.14,LSU,"2,416,222",7.7,4.4,0.7,10.52,6.2,4,0.5,142,18.3,2.3-5.4,0.436,0.3-0.9,0.344,1.2-1.6,0.763,0.7,0.5,0.5,0.9,6.2
Orlando Magic,Timofey Mozgov,8,http://www.espn.com/nba/player/_/id/4298,C,32,215.9,124.43,-,"16,000,000",4.2,3.2,0.4,12.32,6.8,4.9,0.8,454,18,2.7-5.1,0.535,0.0-0.1,0.19,1.3-1.8,0.738,0.6,0.8,0.3,1.2,6.8
Orlando Magic,John Petrucelli,0,http://www.espn.com/nba/player/_/id/4396164,G,25,193.04,85.97,-,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Magic,Terrence Ross,6,http://www.espn.com/nba/player/_/id/6619,SG,27,200.66,93.21,Washington,"10,500,000",8.7,1.6,3,9.96,9.6,1,2.6,411,23.8,3.6-8.6,0.421,1.6-4.4,0.371,0.7-0.9,0.798,1,0.3,0.8,0.8,9.6
Orlando Magic,Jonathon Simmons,3,http://www.espn.com/nba/player/_/id/2579466,SF,29,198.12,88.24,Houston,"6,000,000",13.9,2.5,3.5,12.8,8.8,1.8,2.5,202,21,3.2-7.0,0.459,0.6-1.7,0.331,1.7-2.3,0.759,1.8,0.2,0.6,1.4,8.8
Orlando Magic,Nikola Vucevic,7,http://www.espn.com/nba/player/_/id/6478,C,27,213.36,117.65,USC,"12,750,000",16.5,9.2,1.1,19.79,14.8,9.8,0.9,456,29.8,6.6-13.2,0.499,0.2-0.7,0.308,1.5-2.0,0.729,2.2,0.9,0.8,1.7,14.8
Washington Wizards,Bradley Beal,6,http://www.espn.com/nba/player/_/id/6580,SG,25,195.58,93.67,Florida,"25,434,263",22.6,4.5,4.4,18.51,18.7,3.4,3.7,406,33.9,6.9-15.5,0.446,2.1-5.4,0.393,2.7-3.5,0.794,3.4,0.3,1.1,2,18.7
Washington Wizards,Troy Brown Jr.,0,http://www.espn.com/nba/player/_/id/4278508,SF,19,200.66,97.29,Oregon,"2,749,080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Wizards,Thomas Bryant,1,http://www.espn.com/nba/player/_/id/3934723,C,21,210.82,112.22,Indiana,"1,378,242",1.5,1.1,0.1,9.89,1.5,1.1,0.1,15,4.8,0.5-1.4,0.381,0.1-0.7,0.1,0.3-0.6,0.556,0.4,0.1,0.1,0.1,1.5
Washington Wizards,Jeff Green,10,http://www.espn.com/nba/player/_/id/3209,SF,32,205.74,106.33,Georgetown,"1,512,601",10.8,1.3,3.1,14.8,13.2,1.6,4.6,783,30.3,4.8-11.0,0.438,1.0-2.9,0.332,2.6-3.2,0.799,1.6,0.5,0.7,1.5,13.2
Washington Wizards,Dwight Howard,14,http://www.espn.com/nba/player/_/id/2384,C,32,210.82,119.91,-,"5,337,000",16.6,12.5,1.6,20.56,17.4,12.7,2,1035,34.5,6.3-10.8,0.583,0.0-0.1,0.095,4.8-8.5,0.566,1.5,2,0.9,2.9,17.4
Washington Wizards,Ian Mahinmi,10,http://www.espn.com/nba/player/_/id/2774,C,31,210.82,118.55,-,"15,944,154",4.8,4.1,0.5,12.25,5.1,4.3,0.7,546,16.6,1.9-3.6,0.541,0.0-0.0,0,1.3-2.1,0.607,0.5,0.7,0.6,1,5.1
Washington Wizards,Jordan McRae,2,http://www.espn.com/nba/player/_/id/2531797,SG,27,195.58,81,Tennessee,Not signed,,,,,4.4,0.7,1,59,9.8,1.6-3.9,0.404,0.5-1.2,0.384,0.8-1.1,0.774,0.7,0.1,0.2,0.5,4.4
Washington Wizards,Jodie Meeks,9,http://www.espn.com/nba/player/_/id/4003,SG,31,193.04,95.02,Kentucky,"3,454,500",6.3,0.9,1.6,12.44,9.3,1.1,2.1,531,22.6,3.1-7.4,0.418,1.4-3.9,0.372,1.7-1.9,0.879,1.1,0.1,0.8,0.8,9.3
Washington Wizards,Markieff Morris,7,http://www.espn.com/nba/player/_/id/6461,PF,29,208.28,110.86,Kansas,"8,600,000",11.5,5.6,0.5,13.3,11.9,5.6,0.6,521,26.4,4.6-10.2,0.451,0.7-2.1,0.338,1.9-2.5,0.778,1.7,0.6,0.9,1.7,11.9
Washington Wizards,Kelly Oubre Jr.,3,http://www.espn.com/nba/player/_/id/3133603,SF,22,200.66,92.76,Kansas,"3,208,630",11.8,1.2,4.5,11.99,7.6,0.7,3.4,223,20.2,2.7-6.5,0.412,0.9-2.9,0.322,1.3-1.7,0.78,0.7,0.3,0.7,0.8,7.6
Washington Wizards,Otto Porter Jr.,5,http://www.espn.com/nba/player/_/id/2594922,SF,25,203.2,89.59,Georgetown,"26,011,913",14.7,2,6.4,18.37,10.5,1.4,4.9,343,26.4,4.1-8.4,0.487,1.2-3.0,0.404,1.1-1.4,0.789,1.4,0.4,1.1,0.7,10.5
Washington Wizards,Austin Rivers,6,http://www.espn.com/nba/player/_/id/6617,PG,26,193.04,90.5,Duke,"12,650,000",15.1,4,2.4,12.6,9.4,2.4,2,408,24.3,3.5-8.4,0.419,1.0-2.8,0.355,1.4-2.1,0.649,2.4,0.2,0.7,1.2,9.4
Washington Wizards,Devin Robinson,1,http://www.espn.com/nba/player/_/id/3137798,SF,23,203.2,90.5,Florida,Not signed,2,0,5,10.54,2,0,5,1,13,1.0-3.0,0.333,0.0-0.0,0,0.0-0.0,0,0,0,1,0,2
Washington Wizards,Tomas Satoransky,2,http://www.espn.com/nba/player/_/id/6621,SG,26,200.66,95.02,-,"3,129,187",7.2,3.9,3.2,15.35,5.2,2.9,2.4,130,18.2,2.0-4.1,0.493,0.4-1.1,0.406,0.8-1.0,0.76,2.9,0.2,0.6,0.9,5.2
Washington Wizards,Jason Smith,10,http://www.espn.com/nba/player/_/id/3232,PF,32,213.36,108.6,Colorado State,"5,450,000",3.4,1.6,0.4,8.88,6.2,3.4,0.7,596,16.5,2.6-5.5,0.47,0.1-0.4,0.332,0.9-1.1,0.781,0.7,0.7,0.3,0.8,6.2
Washington Wizards,John Wall,8,http://www.espn.com/nba/player/_/id/4237,PG,28,193.04,95.02,Kentucky,"19,169,800",19.4,9.6,3.7,19.2,18.9,9.2,4.4,541,35.9,6.8-15.8,0.432,0.9-2.8,0.327,4.3-5.5,0.786,9.2,0.7,1.7,3.8,18.9
Denver Nuggets,DeVaughn Akoon-Purcell,0,http://www.espn.com/nba/player/_/id/3138256,SG,25,198.12,90.5,Illinois State,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Nuggets,Will Barton,6,http://www.espn.com/nba/player/_/id/6579,SG,27,198.12,85.97,Memphis,"11,830,358",15.7,4.1,5,16.21,10.4,2.3,3.9,395,22.8,3.8-8.8,0.434,1.0-2.9,0.341,1.7-2.2,0.79,2.3,0.4,0.7,1.3,10.4
Denver Nuggets,Malik Beasley,2,http://www.espn.com/nba/player/_/id/3907822,SG,21,195.58,88.24,Florida State,"1,773,840",3.2,0.5,1.1,9.03,3.3,0.5,1,84,8.9,1.3-3.0,0.422,0.4-1.3,0.336,0.4-0.5,0.698,0.5,0.1,0.3,0.4,3.3
Denver Nuggets,Torrey Craig,1,http://www.espn.com/nba/player/_/id/2528693,SF,27,200.66,97.29,USC Upstate,"2,000,000",4.2,0.6,3.3,9.86,4.2,0.6,3.3,39,16.1,1.6-3.5,0.453,0.4-1.5,0.293,0.6-0.9,0.629,0.6,0.4,0.3,0.5,4.2
Denver Nuggets,Gary Harris,4,http://www.espn.com/nba/player/_/id/2999547,SG,24,193.04,95.02,Michigan State,"16,517,857",17.5,2.9,2.6,16.6,12.3,2.1,2.5,255,28.4,4.6-9.9,0.469,1.5-4.1,0.371,1.5-1.9,0.803,2.1,0.2,1.3,1.3,12.3
Denver Nuggets,Juan Hernangomez,2,http://www.espn.com/nba/player/_/id/4017839,PF,23,205.74,104.07,-,"2,166,360",3.3,2.2,0.1,9.74,4.4,2.8,0.2,87,12.9,1.5-3.4,0.435,0.7-1.9,0.368,0.8-1.0,0.761,0.5,0.2,0.4,0.5,4.4
Denver Nuggets,Nikola Jokic,3,http://www.espn.com/nba/player/_/id/3112335,C,23,213.36,113.12,-,"24,605,181",18.5,10.7,0.8,24.52,14.9,9.1,0.7,228,27.2,5.7-10.8,0.53,0.8-2.2,0.366,2.7-3.2,0.832,4.4,0.7,1,2.1,14.9
Denver Nuggets,Tyler Lydon,1,http://www.espn.com/nba/player/_/id/3934662,PF,22,208.28,101.81,Syracuse,"1,874,640",0,0,0,0,0,0,0,1,2,0.0-0.0,0,0.0-0.0,0,0.0-0.0,0,0,0,0,0,0
Denver Nuggets,Trey Lyles,3,http://www.espn.com/nba/player/_/id/3136196,PF,22,208.28,105.88,Kentucky,"3,364,249",9.9,4.8,0.5,17.95,7.4,3.9,0.3,224,17.5,2.8-6.4,0.435,0.9-2.5,0.358,1.0-1.4,0.707,1,0.3,0.4,0.8,7.4
Denver Nuggets,Paul Millsap,12,http://www.espn.com/nba/player/_/id/3015,PF,33,203.2,111.31,Louisiana Tech,"29,230,769",14.6,6.4,1.2,17.06,14.2,7.4,1,875,29.5,5.4-10.9,0.491,0.4-1.3,0.33,3.1-4.2,0.734,2.3,1,1.3,1.8,14.2
Denver Nuggets,Monte Morris,1,http://www.espn.com/nba/player/_/id/3059310,PG,23,190.5,79.19,Iowa State,"1,349,383",3.3,2.3,0.7,27.14,3.3,2.3,0.7,3,8.3,1.3-2.0,0.667,0.0-0.3,0,0.7-0.7,1,2.3,0,1,0.3,3.3
Denver Nuggets,Jamal Murray,2,http://www.espn.com/nba/player/_/id/3936299,PG,21,193.04,93.67,Kentucky,"3,499,800",16.7,3.4,3.7,16.17,13.3,2.7,3.1,163,26.6,4.7-11.0,0.432,1.7-4.8,0.359,2.1-2.3,0.898,2.7,0.3,0.8,1.7,13.3
Denver Nuggets,Mason Plumlee,5,http://www.espn.com/nba/player/_/id/2488653,PF,28,210.82,106.33,Duke,"12,917,808",7.1,5.4,1.1,17,8.6,6.3,1,389,22.3,3.3-5.9,0.566,0.0-0.0,0,1.9-3.4,0.566,2,1,0.8,1.5,8.6
Denver Nuggets,Michael Porter Jr.,0,http://www.espn.com/nba/player/_/id/4278104,PF,20,208.28,95.02,Missouri,"2,894,160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Nuggets,Xavier Silas,2,http://www.espn.com/nba/player/_/id/6499,SG,30,195.58,89.59,Northern Illinois,Not signed,0,0,1,-4.87,2.8,0.8,1.5,4,11.5,1.0-4.5,0.222,0.3-2.0,0.125,0.5-0.8,0.667,0.8,0,0.3,0.8,2.8
Denver Nuggets,Donald Sloan,5,http://www.espn.com/nba/player/_/id/4303,PG,30,190.5,92.76,Texas A&M,Not signed,,,,,5.5,3,2.1,218,17.2,2.1-5.0,0.409,0.4-1.4,0.31,0.9-1.2,0.754,3,0,0.4,1.1,5.5
Denver Nuggets,Isaiah Thomas,7,http://www.espn.com/nba/player/_/id/6472,PG,29,175.26,83.71,Washington,"1,512,601",15.2,4.8,2.1,12.63,18.9,5.1,2.6,473,29.8,6.1-13.9,0.439,1.9-5.4,0.361,4.7-5.4,0.877,5.1,0.1,0.9,2.4,18.9
Denver Nuggets,Jarred Vanderbilt,0,http://www.espn.com/nba/player/_/id/4278077,PF,19,205.74,96.83,Kentucky,"838,464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Nuggets,Thomas Welsh,0,http://www.espn.com/nba/player/_/id/3155536,C,22,213.36,115.38,UCLA,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota Timberwolves,Keita Bates-Diop,0,http://www.espn.com/nba/player/_/id/3136779,SF,22,205.74,103.62,Ohio State,"838,464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota Timberwolves,Jimmy Butler,7,http://www.espn.com/nba/player/_/id/6430,SG,29,203.2,104.98,Marquette,"20,445,779",22.2,4.9,5.3,23.7,16.4,3.4,4.9,458,32.8,5.3-11.8,0.452,0.9-2.6,0.339,4.8-5.8,0.832,3.4,0.5,1.5,1.5,16.4
Minnesota Timberwolves,Luol Deng,14,http://www.espn.com/nba/player/_/id/2429,SF,33,205.74,107.24,Duke,"1,512,601",2,1,0,5.54,15,2.3,6.1,880,34.7,5.8-12.7,0.455,0.7-2.2,0.332,2.7-3.6,0.77,2.3,0.5,1,1.6,15
Minnesota Timberwolves,Gorgui Dieng,5,http://www.espn.com/nba/player/_/id/2534781,C,28,210.82,114.03,Louisville,"15,170,787",5.9,4.6,0.5,14.69,8.3,6.7,1.1,376,24.5,3.2-6.3,0.506,0.1-0.3,0.328,1.8-2.3,0.785,1.5,1.1,0.9,1.3,8.3
Minnesota Timberwolves,Taj Gibson,9,http://www.espn.com/nba/player/_/id/3986,PF,33,205.74,104.98,USC,"14,000,000",12.2,7.1,0.7,15.45,9.7,6.4,1.2,667,26.1,4.0-8.0,0.506,0.0-0.1,0.157,1.6-2.3,0.703,1,1.2,0.6,1.2,9.7
Minnesota Timberwolves,Darius Johnson-Odom,2,http://www.espn.com/nba/player/_/id/6596,SG,29,187.96,92.31,Marquette,Not signed,,,,,0,0.3,0.9,7,3,0.0-1.6,0,0.0-0.6,0,0.0-0.3,0,0.3,0,0.1,0.3,0
Minnesota Timberwolves,Tyus Jones,3,http://www.espn.com/nba/player/_/id/3135046,PG,22,187.96,88.69,Duke,"2,444,053",5.1,2.8,1.6,14.1,4.4,2.8,1.4,179,15.7,1.6-3.7,0.423,0.5-1.4,0.341,0.7-0.9,0.81,2.8,0.1,1,0.7,4.4
Minnesota Timberwolves,James Nunnally,1,http://www.espn.com/nba/player/_/id/2326411,SF,28,200.66,94.12,UC Santa Barbara,"1,349,383",,,,,3.4,0.6,1.5,13,12.7,1.2-3.5,0.326,0.6-1.9,0.32,0.5-0.7,0.667,0.6,0.2,0.5,0.5,3.4
Minnesota Timberwolves,Josh Okogie,0,http://www.espn.com/nba/player/_/id/4065663,SG,20,193.04,95.93,Georgia Tech,"2,160,746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota Timberwolves,Justin Patton,1,http://www.espn.com/nba/player/_/id/3912332,C,21,213.36,109.05,Creighton,"2,667,600",2,0,0,19.88,2,0,0,1,4,1.0-2.0,0.5,0.0-0.0,0,0.0-0.0,0,0,0,1,0,2
Minnesota Timberwolves,Derrick Rose,9,http://www.espn.com/nba/player/_/id/3456,PG,30,190.5,90.5,Memphis,"1,512,601",8.4,1.5,1.4,11.53,18.9,5.7,3.6,495,33.8,7.4-16.3,0.451,0.7-2.5,0.296,3.5-4.2,0.822,5.7,0.4,0.8,2.8,18.9
Minnesota Timberwolves,Jonathan Stark,0,http://www.espn.com/nba/player/_/id/3057242,G,23,182.88,81,Murray State,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota Timberwolves,Jeff Teague,9,http://www.espn.com/nba/player/_/id/4015,PG,30,187.96,88.24,Wake Forest,"19,000,000",14.2,7,3,16.44,12.7,5.7,2.5,670,27.6,4.5-10.1,0.447,0.9-2.5,0.357,2.8-3.3,0.844,5.7,0.3,1.2,2.3,12.7
Minnesota Timberwolves,Jared Terrell,0,http://www.espn.com/nba/player/_/id/3133843,SG,23,190.5,102.71,Rhode Island,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota Timberwolves,Anthony Tolliver,10,http://www.espn.com/nba/player/_/id/3276,PF,33,203.2,113.12,Creighton,"4,750,000",8.9,3.1,0.3,13.89,6.5,3.5,0.3,599,20.3,2.2-5.1,0.421,1.2-3.2,0.376,1.0-1.3,0.772,0.9,0.3,0.4,0.6,6.5
Minnesota Timberwolves,Karl-Anthony Towns,3,http://www.espn.com/nba/player/_/id/3136195,SF,22,213.36,112.22,Kentucky,"7,839,435",21.3,2.4,12.3,24.99,21.6,2.4,11.7,246,34.9,8.4-15.5,0.543,1.0-2.6,0.387,3.8-4.5,0.836,2.4,1.4,0.7,2.3,21.6
Minnesota Timberwolves,Andrew Wiggins,4,http://www.espn.com/nba/player/_/id/3059319,PG,23,203.2,87.78,Kansas,"25,467,250",17.7,2,4.4,13.1,19.7,2.1,4.1,327,36.2,7.2-16.2,0.447,1.0-2.9,0.33,4.3-5.8,0.741,2.1,0.5,1,2.1,19.7
Minnesota Timberwolves,C.J. Williams,1,http://www.espn.com/nba/player/_/id/2325499,SG,28,195.58,102.26,North Carolina State,Not signed,5.5,1.1,1.5,9.56,5.5,1.1,1.5,38,18.6,2.3-5.2,0.442,0.6-2.1,0.282,0.3-0.4,0.813,1.1,0.3,0.8,0.5,5.5
Oklahoma City Thunder,Alex Abrines,2,http://www.espn.com/nba/player/_/id/2995702,SG,25,198.12,90.5,-,"5,455,236",4.7,0.4,1.5,9.03,5.3,0.5,1.4,143,15.3,1.7-4.4,0.394,1.2-3.3,0.38,0.6-0.7,0.874,0.5,0.1,0.5,0.4,5.3
Oklahoma City Thunder,Steven Adams,5,http://www.espn.com/nba/player/_/id/2991235,C,25,213.36,119.91,Pittsburgh,"24,157,303",13.9,9,1,20.69,8.8,6.9,1,387,25.5,3.6-6.1,0.586,0.0-0.0,0,1.6-2.8,0.568,0.9,1,0.8,1.4,8.8
Oklahoma City Thunder,Deonte Burton,0,http://www.espn.com/nba/player/_/id/3059358,G,24,195.58,110.86,Iowa State,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma City Thunder,Tyler Davis,0,http://www.espn.com/nba/player/_/id/3947078,C,21,208.28,120.36,Texas A&M,Not signed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma City Thunder,Hamidou Diallo,0,http://www.espn.com/nba/player/_/id/4080610,SG,20,195.58,89.59,Kentucky,"838,464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma City Thunder,Raymond Felton,13,http://www.espn.com/nba/player/_/id/2753,PG,34,185.42,92.76,North Carolina,"1,512,601",6.9,2.5,1.9,13.11,11.4,5.4,3,938,30.3,4.3-10.5,0.412,1.0-2.9,0.329,1.8-2.3,0.789,5.4,0.2,1.2,2.1,11.4
Oklahoma City Thunder,Terrance Ferguson,1,http://www.espn.com/nba/player/_/id/4230546,SG,20,200.66,85.97,-,"2,118,840",3.1,0.3,0.8,7.43,3.1,0.3,0.8,61,12.5,1.1-2.8,0.414,0.7-2.0,0.333,0.1-0.2,0.9,0.3,0.2,0.4,0.2,3.1
Oklahoma City Thunder,Paul George,8,http://www.espn.com/nba/player/_/id/4251,SF,28,205.74,99.55,Fresno State,"30,560,700",21.9,3.3,5.7,18.71,18.6,3.2,6.2,527,33.4,6.4-14.7,0.432,2.2-5.8,0.376,3.8-4.4,0.845,3.2,0.4,1.7,2.6,18.6
Oklahoma City Thunder,Jerami Grant,4,http://www.espn.com/nba/player/_/id/2991070,SF,24,205.74,99.55,Syracuse,"8,653,847",8.4,0.7,3.9,16.19,7.5,1,3.6,303,21.9,2.5-5.7,0.444,0.5-1.7,0.301,1.9-3.0,0.641,1,1.2,0.5,1,7.5
Oklahoma City Thunder,Timothe Luwawu-Cabarrot,2,http://www.espn.com/nba/player/_/id/3893019,SG,23,198.12,95.02,-,"1,544,951",5.8,1,1.4,7.08,6.1,1.1,1.8,121,16.5,2.0-5.2,0.39,0.9-2.6,0.323,1.2-1.5,0.834,1.1,0.1,0.4,0.9,6.1
Oklahoma City Thunder,Abdel Nader,1,http://www.espn.com/nba/player/_/id/2595435,SF,25,198.12,101.81,Iowa State,"1,378,242",3,0.5,1.5,5.14,3,0.5,1.5,48,10.9,1.0-3.1,0.336,0.5-1.4,0.354,0.5-0.8,0.59,0.5,0.2,0.3,0.7,3
Oklahoma City Thunder,Nerlens Noel,4,http://www.espn.com/nba/player/_/id/2991280,SF,24,210.82,99.55,Kentucky,"1,757,429",4.4,0.7,5.6,16.19,9.3,1.4,7.2,223,26,3.8-7.4,0.512,0.0-0.0,0.25,1.7-2.7,0.624,1.4,1.4,1.6,1.7,9.3
Oklahoma City Thunder,Patrick Patterson,8,http://www.espn.com/nba/player/_/id/4264,PF,29,205.74,104.07,Kentucky,"5,451,600",3.9,2.4,0.3,10,7.3,4.3,0.5,559,22.7,2.9-6.4,0.455,0.9-2.3,0.37,0.6-0.8,0.757,1.1,0.5,0.6,0.7,7.3
Oklahoma City Thunder,Andre Roberson,5,http://www.espn.com/nba/player/_/id/2530596,SG,26,200.66,95.02,Colorado,"10,000,000",5,1.2,4.7,10.9,4.6,0.9,4,295,22.5,1.9-4.0,0.482,0.4-1.4,0.257,0.4-0.9,0.467,0.9,0.7,0.9,0.6,4.6
Oklahoma City Thunder,Dennis Schroder,5,http://www.espn.com/nba/player/_/id/3032979,PG,25,185.42,77.83,-,"15,500,000",19.4,6.2,3.1,17.41,12.9,4.8,2.5,352,23.7,4.9-11.3,0.434,0.9-2.8,0.32,2.2-2.6,0.827,4.8,0.1,0.8,2.4,12.9
Oklahoma City Thunder,Russell Westbrook,10,http://www.espn.com/nba/player/_/id/3468,PG,29,190.5,90.5,UCLA,"35,654,150",25.4,10.3,10.1,24.8,23,8.2,6.6,748,34.4,8.0-18.4,0.435,1.1-3.5,0.311,5.9-7.2,0.814,8.2,0.3,1.7,4,23
Portland Trail Blazers,Al-Farouq Aminu,8,http://www.espn.com/nba/player/_/id/4248,PF,28,205.74,99.55,Wake Forest,"6,957,105",9.3,7.6,0.6,12.02,7.5,5.9,0.6,589,24.8,2.8-6.6,0.421,0.7-2.2,0.335,1.2-1.7,0.726,1.2,0.6,1,1.3,7.5
Portland Trail Blazers,Wade Baldwin IV,2,http://www.espn.com/nba/player/_/id/3136696,PG,22,193.04,90.5,Vanderbilt,"1,544,951",5.4,0.7,1.1,16.59,3.6,1.7,1.4,40,12.1,1.3-3.4,0.368,0.2-0.7,0.259,0.9-1.2,0.787,1.7,0.2,0.5,1.1,3.6
Portland Trail Blazers,Zach Collins,1,http://www.espn.com/nba/player/_/id/4066650,PF,20,213.36,106.33,Gonzaga,"3,628,920",4.4,3.3,0.5,7.56,4.4,3.3,0.5,66,15.8,1.7-4.4,0.398,0.5-1.7,0.31,0.4-0.6,0.643,0.8,0.5,0.3,0.9,4.4
Portland Trail Blazers,Seth Curry,4,http://www.espn.com/nba/player/_/id/2326307,SG,28,187.96,83.71,Duke,"2,795,000",,,,,10.2,2.2,2.1,118,23.2,3.7-7.9,0.473,1.6-3.7,0.432,1.1-1.3,0.844,2.2,0.1,0.9,1.1,10.2
Portland Trail Blazers,Maurice Harkless,6,http://www.espn.com/nba/player/_/id/6591,SF,25,205.74,99.55,St. John's,"10,837,079",6.5,0.9,2.7,12.59,7.3,0.9,3.6,415,23,2.9-6.1,0.474,0.6-1.9,0.33,0.9-1.5,0.607,0.9,0.6,1,0.9,7.3
Portland Trail Blazers,Jake Layman,2,http://www.espn.com/nba/player/_/id/2982268,SF,24,205.74,97.29,Maryland,"1,544,951",1,0.3,0.5,4.9,1.6,0.3,0.6,70,5.8,0.6-1.9,0.294,0.2-1.0,0.239,0.2-0.3,0.75,0.3,0.1,0.2,0.2,1.6
Portland Trail Blazers,Meyers Leonard,6,http://www.espn.com/nba/player/_/id/6605,PF,26,215.9,115.38,Illinois,"10,595,506",3.4,2.1,0,17.81,5.5,3.7,0.3,332,15.7,2.1-4.5,0.468,0.7-1.8,0.373,0.6-0.7,0.824,0.8,0.3,0.2,0.7,5.5
Portland Trail Blazers,Damian Lillard,6,http://www.espn.com/nba/player/_/id/6606,PG,28,190.5,88.24,Weber State,"27,977,689",26.9,6.6,4.5,25.19,23.1,6.2,4.1,469,36.4,7.7-17.8,0.432,2.7-7.3,0.368,5.1-5.7,0.884,6.2,0.3,0.9,2.8,23.1
